date,steps,low_activity
2025-07-19,3258,True
2025-07-20,1570,True
2025-07-21,6312,False
2025-07-22,5701,False
2025-07-23,7410,False
2025-07-24,7238,False
2025-07-25,1724,True
2025-07-26,8895,False
2025-07-27,1086,True
2025-07-28,1672,True
2025-07-29,8214,False
2025-07-30,5562,False
2025-07-31,4423,False
2025-08-01,4367,False
2025-08-02,15472,False
2025-08-03,2332,True
2025-08-04,3507,True
2025-08-05,4137,False
2025-08-06,7374,False
2025-08-07,4291,False
2025-08-08,7061,False
2025-08-09,17600,False
2025-08-10,11629,False
2025-08-11,7337,False
2025-08-12,23412,False
2025-08-13,19254,False
2025-08-14,23128,False
2025-08-15,11906,False
2025-08-16,20044,False
2025-08-17,14235,False
2025-08-18,17516,False
2025-08-19,7330,False
2025-08-20,17995,False
2025-08-21,21614,False
2025-08-22,15119,False
2025-08-23,26111,False
2025-08-24,10998,False
2025-08-25,6746,False
2025-08-26,6040,False
2025-08-27,9657,False
2025-08-28,15249,False
2025-08-29,4576,False
2025-08-30,7483,False
2025-08-31,16434,False
2025-09-01,7085,False
2025-09-02,6283,False
2025-09-03,22050,False
2025-09-04,19042,False
2025-09-05,15770,False
2025-09-06,6092,False
2025-09-07,4287,False
2025-09-08,6572,False
2025-09-09,17722,False
2025-09-10,20827,False
2025-09-11,25332,False
2025-09-12,19260,False
2025-09-13,14531,False
2025-09-14,22296,False
2025-09-15,15099,False
2025-09-16,11687,False
2025-09-17,17255,False
2025-09-18,14076,False
2025-09-19,18430,False
2025-09-20,20229,False
2025-09-21,10960,False
2025-09-22,14129,False
2025-09-23,13486,False
2025-09-24,9985,False
2025-09-25,11144,False
2025-09-26,8278,False
2025-09-27,4925,False
2025-09-28,8576,False
2025-09-29,13794,False
2025-09-30,17305,False
2025-10-01,15885,False
2025-10-02,13762,False
2025-10-03,10347,False
2025-10-04,16952,False
2025-10-05,13017,False
2025-10-06,17109,False
2025-10-07,6184,False
2025-10-08,11004,False
2025-10-09,12425,False
2025-10-10,20605,False
2025-10-11,20108,False
2025-10-12,16350,False
2025-10-13,10007,False
2025-10-14,10599,False
2025-10-15,12593,False
2025-10-16,10101,False
2025-10-17,15614,False
2025-10-18,18034,False
2025-10-19,20995,False
2025-10-20,12447,False
2025-10-21,17901,False
2025-10-22,12551,False
2025-10-23,9324,False
2025-10-24,11479,False
2025-10-25,11431,False
2025-10-26,14273,False
2025-10-27,13741,False
2025-10-28,13953,False
2025-10-29,7453,False
2025-10-30,14648,False
2025-10-31,11766,False
2025-11-01,5078,False
2025-11-02,14009,False
2025-11-03,8467,False
2025-11-04,9888,False
2025-11-05,15061,False
2025-11-06,13487,False
2025-11-07,6948,False
2025-11-08,9309,False
2025-11-09,12594,False
2025-11-10,10459,False
2025-11-11,12070,False
2025-11-12,9532,False
2025-11-13,9314,False
2025-11-14,13551,False
2025-11-15,18358,False
2025-11-16,10190,False
2025-11-17,7193,False
2025-11-18,12095,False
2025-11-19,8650,False
2025-11-20,11106,False
2025-11-21,10336,False
2025-11-22,15812,False
2025-11-23,6856,False
2025-11-24,1936,True
2025-11-25,4157,False
2025-11-26,3178,True
2025-11-27,2119,True
2025-11-28,4658,False
2025-11-29,15090,False
2025-11-30,4063,False
2025-12-01,3651,True
2025-12-02,2831,True
2025-12-03,4911,False
2025-12-04,19103,False
2025-12-05,2172,True
2025-12-06,18202,False
2025-12-07,4012,False
2025-12-08,4190,False
2025-12-09,3726,True
2025-12-10,2137,True
2025-12-11,4045,False
2025-12-12,3020,True
2025-12-13,6962,False
2025-12-14,15286,False
2025-12-15,2109,True
2025-12-16,4135,False
2025-12-17,5010,False
2025-12-18,4788,False
2025-12-19,4531,False
2025-12-20,5451,False
2025-12-21,2531,True
2025-12-22,4981,False
2025-12-23,6303,False
2025-12-24,5445,False
2025-12-25,3943,True
2025-12-26,3342,True
2025-12-27,5440,False
2025-12-28,4523,False
2025-12-29,4079,False
2025-12-30,5110,False
2025-12-31,5111,False
2026-01-01,6772,False
2026-01-02,5093,False
2026-01-03,12540,False
2026-01-04,16602,False
2026-01-05,17063,False
2026-01-06,15454,False
2026-01-07,11623,False
2026-01-08,10675,False
2026-01-09,14416,False
2026-01-10,8004,False
2026-01-11,13701,False
2026-01-12,4354,False
2026-01-13,5695,False
2026-01-14,8639,False
2026-01-15,8522,False
2026-01-16,9091,False
2026-01-17,10400,False
2026-01-18,18738,False
2026-01-19,8678,False
2026-01-20,14258,False
2026-01-21,11061,False
2026-01-22,11328,False
2026-01-23,14868,False
2026-01-24,10429,False
2026-01-25,5230,False
2026-01-26,13387,False
2026-01-27,14580,False
2026-01-28,12053,False
2026-01-29,14567,False
2026-01-30,14616,False
2026-01-31,16744,False
2026-02-01,13814,False
2026-02-02,14660,False
2026-02-03,12335,False
2026-02-04,13506,False
2026-02-05,13902,False
2026-02-06,11921,False
2026-02-07,11794,False
2026-02-08,14265,False
2026-02-09,13071,False
2026-02-10,17962,False
2026-02-11,17828,False
2026-02-12,14700,False
2026-02-13,11367,False
2026-02-14,13387,False
2026-02-15,11428,False
2026-02-16,13135,False
2026-02-17,5176,False
2026-02-18,11493,False
2026-02-19,10816,False
2026-02-20,13504,False
2026-02-21,7396,False
2026-02-22,13406,False
2026-02-23,12716,False
2026-02-24,13594,False
2026-02-25,16234,False
2026-02-26,10672,False
2026-02-27,14559,False
2026-02-28,15277,False
2026-03-01,15540,False
2026-03-02,10240,False
2026-03-03,11640,False
2026-03-04,9114,False
2026-03-05,9966,False
2026-03-06,9301,False
2026-03-07,12634,False
2026-03-08,8707,False
2026-03-09,10264,False
2026-03-10,15489,False
2026-03-11,18878,False
2026-03-12,9756,False
2026-03-13,10831,False
2026-03-14,11449,False
2026-03-15,3563,True
2026-03-16,2383,True
2026-03-17,3857,True
2026-03-18,3159,True
2026-03-19,2835,True
2026-03-20,2380,True
2026-03-21,3958,True
2026-03-22,5718,False
2026-03-23,1956,True
2026-03-24,34104,False
2026-03-25,25047,False
2026-03-26,3424,True
2026-03-27,4770,False
2026-03-28,14616,False
2026-03-29,12821,False
2026-03-30,12413,False
2026-03-31,12282,False
2026-04-01,12769,False
2026-04-02,16787,False
2026-04-03,16773,False
2026-04-04,22182,False
2026-04-05,13820,False
2026-04-06,16538,False
2026-04-07,13212,False
2026-04-08,10444,False
2026-04-09,10918,False
2026-04-10,12347,False
2026-04-11,12112,False
2026-04-12,13618,False
2026-04-13,8863,False
2026-04-14,11084,False
2026-04-15,12168,False
2026-04-16,14029,False
2026-04-17,12153,False
2026-04-18,15342,False
2026-04-19,20792,False
2026-04-20,15714,False
2026-04-21,13734,False
2026-04-22,17349,False
2026-04-23,13001,False
2026-04-24,15523,False
2026-04-25,13915,False
2026-04-26,13039,False
2026-04-27,17162,False
2026-04-28,13558,False
2026-04-29,14814,False
2026-04-30,17505,False
2026-05-01,13727,False
2026-05-02,11450,False
2026-05-03,11653,False
2026-05-04,23906,False
2026-05-05,13897,False
2026-05-06,8765,False
2026-05-07,15979,False
2026-05-08,14223,False
